game_id,name,genres,developer,publisher,release_date,tags
244210,Assetto Corsa,"Indie, Racing, Simulation, Sports",Kunos Simulazioni,Kunos Simulazioni,"19 Dec, 2014","Racing, Automobile Sim, Simulation, Driving, Multiplayer, VR, Realistic, Sports, Open World, Moddable, Controller, Singleplayer, Physics, First-Person, Replay Value, Indie, Action, 3D Vision, TrackIR, Artificial Intelligence"
248310,Freedom Planet,"Action, Indie",GalaxyTrail,GalaxyTrail,"21 Jul, 2014","Platformer, Great Soundtrack, Action, Female Protagonist, 2D, Indie, Pixel Graphics, Retro, Fast-Paced, Singleplayer, Adventure, Kickstarter, Difficult, Cute, Anime, Classic, Side Scroller, Story Rich, Aliens, Funny"
248350,Omegalodon,"Action, Indie",North of Earth,North of Earth,"20 Sep, 2013","Indie, Action, Multiplayer, Open World, Destruction, Third Person, Funny"
248370,Bridge It +,Simulation,Chronic Logic,Libredia Entertainment,"18 Nov, 2013","Simulation, Building, Physics, Puzzle, Indie"
248650,Draw a Stickman: EPIC,"Adventure, Casual, Indie",Hitcents,Hitcents,"3 Dec, 2013","Adventure, Indie, Casual, Puzzle, Comedy, Hand-drawn, 2D, Singleplayer, Touch-Friendly, Funny"
239350,Spelunky,Indie,Mossmouth,Mossmouth,"8 Aug, 2013","Platformer, Rogue-like, Action Roguelike, Indie, Difficult, 2D, Local Co-Op, Replay Value, Procedural Generation, Arcade, Addictive, Action, Perma Death, Singleplayer, Adventure, Co-op, Great Soundtrack, Local Multiplayer, Controller, Side Scroller"
232430,Gone Home,"Adventure, Indie",Fullbright,Fullbright,"15 Aug, 2013","Walking Simulator, Short, Indie, Exploration, Atmospheric, First-Person, Story Rich, Narrative, LGBTQ+, Female Protagonist, Adventure, Singleplayer, Great Soundtrack, Mystery, Interactive Fiction, 1990's, Emotional, Narration, Romance, Point & Click"
47790,Medal of Honor™,Action,Electronic Arts,Electronic Arts,"12 Oct, 2010","FPS, Action, Shooter, Singleplayer, Multiplayer, Military, First-Person, War, Modern, Realistic, Co-op, Controller, America, Stealth, Linear, Mature, Story Rich, Open World, Atmospheric, VR"
47830,Medal of Honor™,Action,Electronic Arts,Electronic Arts,"12 Oct, 2010","FPS, Action, Shooter, Military, Singleplayer, Multiplayer, First-Person, War, Modern, Realistic, America, Linear, Co-op, Mature, Stealth, Controller, Open World, Masterpiece, Atmospheric"
239820,Game Dev Tycoon,"Casual, Indie, Simulation, Strategy",Greenheart Games 💚,Greenheart Games 💚,"29 Aug, 2013","Management, Simulation, Indie, Strategy, Casual, Singleplayer, Economy, 2D, Moddable, Addictive, Replay Value, GameMaker, Sandbox, Funny, Difficult, Point & Click, Great Soundtrack, Isometric, Comedy, Touch-Friendly"
241240,Contraption Maker,"Casual, Indie, Simulation",Kevin Ryan,Top Meadow,"7 Jul, 2014","Puzzle, 2D, Level Editor, Lemmings, Sandbox, Moddable, Online Co-Op, Physics, Family Friendly, Simulation, Building, Programming, Colorful, 2D Platformer, Cute, Cartoony, Old School, Singleplayer, Casual, Indie"
250110,Assault Android Cactus+,"Action, Indie",Witch Beam,Witch Beam,"23 Sep, 2015","Bullet Hell, Twin Stick Shooter, Shoot 'Em Up, Difficult, Shooter, Female Protagonist, Arcade, Cute, Top-Down, 3D, Controller, Action, Sci-fi, Robots, 4 Player Local, Co-op, Local Co-Op, Local Multiplayer, Fast-Paced, Multiplayer"
219640,Chivalry: Medieval Warfare,"Action, Indie",Torn Banner Studios,Torn Banner Studios,"16 Oct, 2012","Medieval, Multiplayer, Action, Gore, First-Person, Swordplay, Violent, PvP, Indie, Third Person, Competitive, Team-Based, Hack and Slash, Co-op, Historical, FPS, Class-Based, Atmospheric, Simulation, Difficult"
207140,SpeedRunners,"Action, Casual, Indie, Racing, Sports",DoubleDutch Games,tinyBuild,"19 Apr, 2016","Multiplayer, Racing, Local Multiplayer, Indie, Competitive, Fast-Paced, Platformer, Action, 2D, 4 Player Local, Funny, Parkour, Sports, Controller, Local Co-Op, Co-op, Level Editor, Singleplayer, Arcade, Superhero"
111900,Guardians of Middle-earth,"Action, Strategy",Zombie Studios,Warner Bros. Interactive Entertainment,"29 Aug, 2013","MOBA, Strategy, Action, Multiplayer, Co-op, Fantasy"
251570,7 Days to Die,"Action, Adventure, Indie, RPG, Simulation, Strategy",The Fun Pimps,The Fun Pimps Entertainment LLC,"25 Jul, 2024","Survival, Zombies, Multiplayer, Open World, Open World Survival Craft, Base-Building, Post-apocalyptic, Voxel, Online Co-Op, Building, Exploration, Sandbox, FPS, Simulation, Tower Defense, Character Customization, Action, Horror, Strategy, Procedural Generation"
251630,The Impossible Game,Indie,Grip Games,Fluke Games,"8 May, 2014","Indie, Difficult, Great Soundtrack, Platformer, Level Editor, Music, Casual, 2D, Addictive, Singleplayer, Rhythm"
251910,Solar Flux,"Indie, Strategy",Firebrand Games,Pixel Games UK,"24 Oct, 2013","Indie, Strategy, Puzzle, Space"
252330,Slender: The Arrival,"Action, Adventure, Indie",Blue Isle Studios,Blue Isle Publishing,"28 Oct, 2013","Horror, Survival Horror, First-Person, Multiplayer, Indie, Dark, Psychological Horror, Singleplayer, Atmospheric, Walking Simulator, Adventure, Survival, Action, Difficult, Open World, Female Protagonist, Exploration, Jump Scare, Co-op, Short"
252490,Rust,"Action, Adventure, Indie, Massively Multiplayer, RPG",Facepunch Studios,Facepunch Studios,"8 Feb, 2018","Survival, Crafting, Multiplayer, Open World, Open World Survival Craft, Building, PvP, Sandbox, Adventure, First-Person, Action, Nudity, FPS, Shooter, Co-op, Online Co-Op, Indie, Post-apocalyptic, Early Access, Simulation"
253230,A Hat in Time,"Adventure, Indie",Gears for Breakfast,"Gears for Breakfast, Humble Games","5 Oct, 2017","Cute, 3D Platformer, Collectathon, Great Soundtrack, Female Protagonist, Funny, Adventure, Indie, Platformer, Colorful, Exploration, Third Person, Singleplayer, Co-op, Moddable, Open World, Comedy, Family Friendly, Action, Kickstarter"
253250,Stonehearth,"Indie, Simulation, Strategy",Radiant Entertainment,(none),"25 Jul, 2018","Colony Sim, City Builder, Building, Sandbox, Strategy, Survival, Simulation, Crafting, Voxel, Early Access, Open World, Indie, Singleplayer, RPG, Multiplayer, Management, Fantasy, Cute, Adventure, God Game"
253900,Knights and Merchants,"Simulation, Strategy",Topware Interactive,Topware Interactive,"14 Oct, 2013","Strategy, Colony Sim, Medieval, City Builder, RTS, Simulation, Classic, Singleplayer, Historical, Multiplayer, Resource Management, Old School, Cult Classic, Great Soundtrack, Management, Difficult, 2D, Economy, Nostalgia, Action"
253920,Gorky 17,"RPG, Strategy",,Topware Interactive ACE,"27 Sep, 2013","RPG, Strategy, Turn-Based, Classic, Horror, Post-apocalyptic, Singleplayer, Turn-Based Strategy, Isometric, Tactical, Sci-fi, Atmospheric, Tactical RPG, Turn-Based Tactics, Action"
253980,Enclave,"Action, RPG",Starbreeze,Topware Interactive,"4 Oct, 2013","RPG, Action, Fantasy, Third Person, Hack and Slash, Singleplayer, Adventure, Classic, Action RPG, Magic, Female Protagonist, Atmospheric, Multiplayer, First-Person, Great Soundtrack, Nudity, Open World, Dark Fantasy, Action-Adventure, Medieval"
243450,Urban Trial Freestyle,"Action, Racing, Simulation, Sports",Tate Multimedia,Tate Multimedia,"18 Sep, 2013","Racing, Sports, Action, Simulation, Bikes, Arcade, Singleplayer, Physics, Motorbike"
3390,Feeding Frenzy 2 Deluxe,Casual,"PopCap Games, Inc.","PopCap Games, Inc., Electronic Arts","30 Aug, 2006","Casual, Singleplayer, Arcade, Underwater, 2D, Family Friendly, Nostalgia, Psychological Horror, Action, Survival"
3600,Escape Rosecliff Island,Casual,SpinTop Games,"PopCap Games, Inc.","15 Apr, 2009","Casual, Hidden Object, Puzzle, Adventure, Point & Click"
78000,Bejeweled® 3,"Casual, Strategy","PopCap Games, Inc.","PopCap Games, Inc., Electronic Arts","7 Dec, 2010","Puzzle, Casual, Match 3, Singleplayer, Strategy, Addictive, Relaxing, Classic, Great Soundtrack, Touch-Friendly, Colorful, Family Friendly, Indie, Arcade, 2D"
3540,Peggle™ Nights,Casual,"PopCap Games, Inc.","PopCap Games, Inc., Electronic Arts","15 Oct, 2008","Casual, Puzzle, Singleplayer, Addictive, 2D, Classic, Psychological Horror, Mouse only, Strategy, Arcade"
3620,Zuma's Revenge!,"Action, Casual","PopCap Games, Inc.","PopCap Games, Inc., Electronic Arts","15 Sep, 2009","Casual, Action, Singleplayer, Puzzle, Match 3, Classic, Arcade, Difficult, Family Friendly, Addictive, 2D, Indie, Colorful"
245410,Wizardry 6: Bane of the Cosmic Forge,"Adventure, RPG",Sir-Tech,"Drecom Co., Ltd., Nightdive Studios","10 Sep, 2013","RPG, Adventure, First-Person, Dungeon Crawler, Party-Based RPG, Classic, Turn-Based Combat, Grid-Based Movement, Turn-Based, Fantasy, Old School, CRPG, Singleplayer, Retro, Nudity"
245430,Wizardry 7: Crusaders of the Dark Savant,"Adventure, RPG",Sir-Tech,"Drecom Co., Ltd., Nightdive Studios","10 Sep, 2013","RPG, Dungeon Crawler, Grid-Based Movement, Classic, Adventure, Turn-Based, Party-Based RPG, First-Person, Turn-Based Combat, Fantasy, Old School, CRPG, Singleplayer"
245450,Wizardry 8,"Adventure, RPG",Sir-Tech Canada,"Drecom Co., Ltd., Nightdive Studios","10 Sep, 2013","RPG, Party-Based RPG, Dungeon Crawler, Turn-Based Combat, Classic, First-Person, Fantasy, Adventure, CRPG, Turn-Based, Singleplayer, Old School, Exploration, Atmospheric, Sci-fi, Open World, Difficult, Character Customization, Grid-Based Movement"
215630,Demonicon,"Action, Adventure, RPG",Noumena Studios,Kalypso Media Digital,"24 Oct, 2013","RPG, Action, Adventure, Fantasy, Third Person, Dark Fantasy, Singleplayer, Action RPG, Story Rich, Controller, Choices Matter"
241540,State of Decay,"Action, RPG, Simulation",Undead Labs,Xbox Game Studios,"5 Nov, 2013","Zombies, Survival, Open World, Action, Post-apocalyptic, RPG, Third Person, Base-Building, Singleplayer, Sandbox, Multiplayer, Simulation, Exploration, Adventure, Horror, Third-Person Shooter, Survival Horror, Co-op, Atmospheric, Indie"
249870,Scribblenauts Unmasked: A DC Comics Adventure,"Action, Adventure, Casual, Strategy",5th Cell Media,Warner Bros. Interactive Entertainment,"24 Sep, 2013","Adventure, Superhero, Action, Casual, Sandbox, Comic Book, Strategy, Singleplayer, Puzzle, Family Friendly, Funny, 2D, Open World, Fantasy, Multiplayer, Comedy, Co-op, Platformer, Education, Character Customization"
222640,Aarklash: Legacy,"Adventure, Strategy",Cyanide Studio,Nacon,"12 Sep, 2013","RPG, Strategy, Adventure, Tactical, Real-Time with Pause, Fantasy, Dwarf, Singleplayer, Party-Based RPG, Isometric, Difficult, Tactical RPG, CRPG, Puzzle"
247430,Hitman: Contracts,Action,Io-Interactive A/S,Io-Interactive A/S,"21 Jan, 2014","Stealth, Action, Assassin, Singleplayer, Third Person, Classic, Atmospheric, Great Soundtrack, Dark, Shooter, Difficult, Puzzle, Crime, Third-Person Shooter, First-Person, Sandbox, Gore, Violent, Psychological Horror, Open World"
246090,Spacebase DF-9,"Indie, Simulation, Strategy",Double Fine Productions,Double Fine Productions,"27 Oct, 2014","Simulation, Space, Base-Building, Sci-fi, Strategy, Indie, Sandbox, Building, Survival, Singleplayer, Management, Futuristic, Comedy, City Builder, 2D, Isometric, Adventure"
58520,Blood Bowl - Legendary Edition,"Sports, Strategy",Cyanide Studios,Cyanide Studios,"28 Oct, 2010","Strategy, Multiplayer, Fantasy, Singleplayer, Board Game, Turn-Based, RPG, Turn-Based Strategy, Tactical, PvP, Action, Funny, Dark Fantasy, Turn-Based Tactics, Gore, Violent, Games Workshop, Sports, Football (American), Warhammer 40K"
204560,Confrontation,"Action, RPG, Strategy",Cyanide Studio,Focus Home Interactive,"4 Apr, 2012","RPG, Strategy, Action, Fantasy, Tactical RPG, Singleplayer"
208730,Game of Thrones,"Action, RPG",Cyanide Studios,,"7 Jun, 2012","RPG, Fantasy, Action, Story Rich, Third Person, Choices Matter, Medieval, Singleplayer, Adventure, Based On A Novel, Open World, Character Customization, Action RPG, Multiple Endings, Controller, Nudity, Dark Fantasy, Sexual Content, Multiplayer, Mature"
209730,R.A.W. Realms of Ancient War,"Action, RPG",Wizarbox,Focus Entertainment,"11 Oct, 2012","RPG, Action, Hack and Slash, Action RPG, Fantasy, Local Co-Op, Co-op, Top-Down, Dungeon Crawler, Isometric"
219780,Divinity II: Developer's Cut,RPG,Larian Studios,"Larian Studios, Focus Home Interactive","29 Oct, 2012","RPG, Fantasy, Open World, Third Person, Dragons, Action RPG, Singleplayer, Adventure, Action, Magic, Character Customization, Medieval, Atmospheric, Comedy, Great Soundtrack, Story Rich, Female Protagonist, Funny, Difficult, CRPG"
231140,Cities XL Platinum,Simulation,Focus Entertainment,Focus Entertainment,"6 Feb, 2013","Simulation, City Builder, Strategy, Sandbox, Management, Singleplayer, Economy, Building, Moddable, Resource Management"
23490,Tropico 3,"Simulation, Strategy",Haemimont Games,Kalypso Media Digital,"13 Nov, 2009","Simulation, Strategy, City Builder, Management, Politics, Sandbox, Singleplayer, Economy, Satire, Comedy, Funny, Cold War, Great Soundtrack, Political Sim, Atmospheric, Multiplayer, Classic, Open World"
91100,SkyDrift,"Indie, Racing",Digital Reality,HandyGames,"21 Nov, 2011","Racing, Indie, Flight, Combat Racing, Controller, Multiplayer, Action, Arcade, Combat"
207040,Sine Mora,"Action, Indie",Digital Reality,HandyGames,"9 Nov, 2012","Shoot 'Em Up, Indie, Bullet Hell, Action, Arcade, Side Scroller, Shooter, Singleplayer, 2D, Difficult, Steampunk, Controller"
217690,Anna - Extended Edition,"Adventure, Indie",Dreampainters,Kalypso Media Digital,"12 Apr, 2013","Horror, Adventure, Indie, Atmospheric, Puzzle, Psychological Horror, First-Person, Singleplayer, Story Rich, Great Soundtrack, Escape Room"
606730,Sine Mora EX,Action,"Digital Reality, Grasshopper Manufacture, Gyroscope Games",HandyGames,"8 Aug, 2017","Side Scroller, Shoot 'Em Up, Bullet Hell, PvP, Difficult, Shooter, Arcade, Female Protagonist, 2.5D, 2D, Controller, Steampunk, Time Manipulation, Action, Fantasy, Sci-fi, Robots, Futuristic, Co-op, Local Co-Op"
245620,Tropico 5,"RPG, Simulation, Strategy",Haemimont Games,Kalypso Media Digital,"23 May, 2014","Strategy, City Builder, Simulation, Sandbox, Multiplayer, Economy, Politics, Management, Resource Management, Singleplayer, Comedy, Co-op, RPG, Historical, Great Soundtrack, RTS, Funny, Atmospheric, Open World, Adventure"
247120,Portal 2 Sixense Perceptual Pack,"Action, Adventure",,Sixense,"20 Sep, 2013","Adventure, Free to Play, Action, Multiplayer, Puzzle, First-Person, Singleplayer, Robots, FPS, Strategy, Co-op, Mod"
242050,Assassin’s Creed® IV Black Flag™,"Action, Adventure",Ubisoft Montreal,Ubisoft,,"Pirates, Open World, Assassin, Adventure, Action, Stealth, Parkour, Third Person, Naval, Multiplayer, Historical, Story Rich, Singleplayer, Exploration, Action-Adventure, Naval Combat, Atmospheric, RPG, Mature, Action RPG"
257220,Secret Files: Sam Peters,Adventure,Animation Arts,Ravenscourt,"18 Oct, 2013","Adventure, Point & Click, Female Protagonist, Singleplayer, Puzzle, Escape Room"
247140,Soundodger+,"Action, Casual, Indie",Studio Bean,Studio Bean,"11 Oct, 2013","Indie, Casual, Music, Bullet Hell, Rhythm, Mouse only, Level Editor, Action, Music-Based Procedural Generation, Arcade, Difficult, Minimalist, Singleplayer, Shooter, 2D, Colorful, Psychedelic, Fast-Paced, Shoot 'Em Up, Abstract"
257690,J.U.L.I.A.: Among the Stars,"Adventure, Indie",CBE software,CBE software,"12 Sep, 2014","Adventure, Point & Click, Indie, Sci-fi, Female Protagonist, Space, Puzzle, Singleplayer, Exploration, Story Rich"
257970,Loren The Amazon Princess,"Indie, RPG",Winter Wolves,Winter Wolves,"15 Jan, 2014","Choose Your Own Adventure, JRPG, Dating Sim, LGBTQ+, Turn-Based, Romance, Party-Based RPG, Multiple Endings, Female Protagonist, Anime, RPG, Strategy, Fantasy, Turn-Based Combat, Interactive Fiction, Cute, Visual Novel, Otome, Story Rich, Choices Matter"
258200,Talisman: Prologue,"Indie, RPG, Strategy",Nomad Games,Nomad Games,"14 Oct, 2013","Board Game, Strategy, Indie, RPG, Singleplayer, Fantasy, Games Workshop, Turn-Based, Tabletop"
235800,Audiosurf 2,Indie,Dylan Fitterer,Dylan Fitterer,"26 May, 2015","Music, Rhythm, Indie, Music-Based Procedural Generation, Moddable, Casual, Singleplayer, Arcade, Local Multiplayer, Racing, Great Soundtrack, Puzzle, Mouse only, Local Co-Op, Multiplayer, Procedural Generation, Colorful, Controller, Difficult, Action"
259170,Alone in the Dark (2008),"Action, Adventure","Eden Games, Hydravision Entertainment",THQ Nordic,"29 Oct, 2013","Adventure, Action, Horror, Survival Horror, Atmospheric, Great Soundtrack, Open World, Singleplayer, First-Person, Third Person, FPS, Survival, Crafting, Story Rich, Psychological Horror, Realistic, Lovecraftian, Cinematic, Cult Classic, Choices Matter"
281990,Stellaris,"Simulation, Strategy",Paradox Development Studio,Paradox Interactive,"May 9, 2016","Space, Grand Strategy, Strategy, Sci-fi, 4X, Exploration, Sandbox, Simulation, Multiplayer, Singleplayer, Real-Time with Pause, Moddable, Management, Diplomacy, Military, Futuristic, Replay Value, Great Soundtrack, Procedural Generation, Atmospheric"
285900,Gang Beasts,"Action, Adventure, Casual, Indie, Simulation","Boneloaf, Rocket Science",Boneloaf,"12 Dec, 2017","Funny, Physics, Multiplayer, Colorful, Party Game, Local Multiplayer, Party, Fighting, Comedy, 3D Fighter, Casual, Soundtrack, 4 Player Local, Co-op, Family Friendly, Beat 'em up, Memes, Third Person, Singleplayer, Indie"
322170,Geometry Dash,"Action, Indie",RobTop Games,RobTop Games,"22 Dec, 2014","Difficult, Music, Level Editor, Great Soundtrack, Precision Platformer, 2D, Rhythm, Singleplayer, Colorful, Platformer, Character Customization, Indie, Arcade, Side Scroller, Family Friendly, Action, Funny, Casual, Strategy, Psychological Horror"
690040,SUPERHOT: MIND CONTROL DELETE,"Action, Indie",SUPERHOT Team,SUPERHOT Team,"16 Jul, 2020","FPS, Time Manipulation, Action Roguelike, Bullet Time, Shooter, Action, Difficult, Experimental, Minimalist, First-Person, Puzzle, Stylized, Dystopian , Atmospheric, Cyberpunk, Beautiful, Singleplayer, Transhumanism, Cinematic, Old School"
258520,The Vanishing of Ethan Carter,"Adventure, Indie",The Astronauts,The Astronauts,"25 Sep, 2014","Mystery, Atmospheric, Detective, Walking Simulator, Exploration, First-Person, Adventure, Horror, Story Rich, Singleplayer, Supernatural, Puzzle, Indie, Lovecraftian, Open World, Great Soundtrack, Short, Psychological Horror, Beautiful, Point & Click"
